2161000200;PEDRO GOMEZ CELLO;;comunapgcello@hotmail.com;03483;491020;Norte
2161100200;SAN BERNARDO;;comunadesanbernardo@hotmail.com;03498;423034;Norte
2161200100;SAN JUSTO;30999027799;muni_personal@yaoo.com.ar;03498;425501;Norte
2161300200;SAN MARTIN NoRTE;30678431164;comunasanmartinNorte@gmail.com;03498;471023;Norte
2161400200;SILVA;30678428473;comunadesilva@lenet.com.ar;03498;480591;Norte
2161500200;VERA Y PINTADO;30678365587;comunaveraypintado@lenet.com.ar;03498;496017;Norte
2161600200;VIDELA;30678349727;comunadevidela@gmail.com;03498;490028;Norte
2180100200;CANADA ROSQUIN;;ccrosquin@velosat.com.ar;03401;470143/188/167;Norte
2180200200;CARLOS PELLEGRINI;;presidencia@comunacarlospellegrini.com.a;03401;480065/480321;Norte
2180300200;CASAS;;comunacasas@arnet.com.ar;03401;494109/048;Norte
2180400200;COLONIA BELGRANo;;comunacoloniabelgraNo@yahoo.com.ar;03404;496328/112;Norte
2180500200;CRISPI;;comunacrispi@gmail.com;0406;493001;Norte
2180600100;EL TREBOL;33674645029;rtaborda@eltrebol.gov.ar;30401;422181;Norte
2180700200;LANDETA;;comunalandeta@gmail.com;03406;497253;Norte
2180800200;LAS BANDURRIAS;;comunadelasbandurrias@hotmail.com;03401;421636;Norte
2180900200;LAS PETACAS;;comunalaspetacas@hotmail.com;03406;494210/033;Norte
2181000200;PIAMONTE;;comunadepiamonte@gmail.com;03401;455383/143;Norte
2181200200;SAN MARTIN DE LAS ESCOBAS;30999048982;contaduria@comunasme.gob.ar;03406;498238/498242;Norte
2181300100;SASTRE;30674637523;privada@sastre.gob.ar;03406;480090;Norte
2181400200;TRAILL;30674650554;comunatraill@cablenet.com.ar;03406;441900;Norte
2190200200;FORTIN OLMOS;30674364756;comunadefortiNolmos@gmail.com;03483;492132/190/050;Norte
2190300200;GOLONDRINA;;sorafernandez@gmail.com;03482;490596;Norte
2190400200;INTIYACO;;comunaintiyacook@gmail.com;03482;490303/490369;Norte
2190500200;LOS AMORES;;comunalosamores@hotmail.com;03482;490486;Norte
2190600200;MARGARITA;;comuna@cosemar.com.ar;03483;498210/486/732;Norte
2190700200;TARTAGAL;;comunatartagal@hotmail.com;03482;490564;Norte
2190800200;TOBA;;comunatoba@hotmail.com;;;Norte
4015000000;AGENCIA SEGURIDAD ALIMENTARIA;30711660484;;0342;4573718;Norte
4020010000;I.A.P.I.P.;30674151426;iapip_coronda@yahoo.com.ar;0342;4910060;Norte
4070010000;DIRECCION PROVINCIAL DE VIALIDAD;30999187230;sofiagutierrez@santafe.gov.ar;0342;4573555;Norte
4070020000;DIRECCION PROVINCIAL DE VIVIENDA;;;;4815670 op 4 / opc 4;Norte
0014960000;San Miguel Arcangel;30714013579;EPI1496@GMAIL.COM;0342;4960729;Norte
4080010000;CAJA DE JUB. Y PENS. DE LA PCIA.;30119292929;cajav50@yahoo.com.ar;0342;4572651;Norte
0031850000;ESC. LA UNION DE LAS FAMILIAS;;efakm50@hotmail.com;;;Norte
4097000000;LAB. PROD. DE FARMACOS MED. S.E;;nmicheloud.lif@santafe.gov.ar;342;4579231 int 42;Norte
5106000000;S.A.M.C.O - ESPERANZA;30682020551;cpnrudisusana@arnet.com.ar;03496;420263;Norte
5132000000;S.A.M.C.O - SAN JORGE;;lpiccato@hospitalsanjorge.com.ar;03406;441666;Norte
5200000100;ASOC. CIVIL SAN JOSE;30584794980;admisj@sanjosesunchales.com.ar;03493;423890;Norte
5201010000;CAJA DE JUB. DE ABOGADOS Y PROCURADORES;30674605311;cleruma@yahoo.com.ar;0342;4580254;Norte
5204010000;CAJA FORENSE 1RA. CIRC.;;contaduria@cajaforensesantafe.org.ar;;;Norte
5311010000;CONSEJO PROF. DE CS. ECONoMICAS 1A. CIR.;33650304409;cra-virginia@cpn.org.ar;0342;4593450;Norte
5403010000;COLEGIO DE ESCRIBANoS 1RA. CIRC.;30999002478;;0342;4598035;Norte
5406010000;COLEGIO DE MEDICOS 1RA. CIRC.;30674610846;raulijose@fibertel.com.ar;0342;4520312;Norte
5407010000;COLEGIO DE ODONTOLOGOS 1RA. CIRC.;30543694254;cleruma@yahoo.com.ar;0342;4534795;Norte
5409010000;COLEGIO DE MEDICOS VETERINARIOS 1A. CIR.;30628696477;administracion@colveterinariossfe.com.ar;0342;4556427;Norte
5413010000;COLEGIO DE MAESTROS M DE OB. 1RA. CIRC.;30614609449;contaduria@cptsantafe.org;0342;4593329/4597022;Norte
5416010000;COLEGIO DE PSICOPEDAGOGOS 1RA. CIRC.;30635430342;;0342;4528086;Norte
5418010000;COLEGIO DE ING CIVIL 1RA CIRC;33-67834699;contable@cpicd1.org.ar;0342;4593331;Norte
5419010000;COLEGIO DE PODOLOGOS DE LA PCIA.STA.FE;;cpodologosfe2011@gmail.com;342;4563799;Norte
5421010000;COLEGIO DE PROF. EN ENFERMERIA 1 CIRC.;30692384446;aliciarocha@arnet.com.ar;0342;4581832;Norte
5423010000;COL.DE DIET.,NUT.-DIET.Y LIC.NUT.1=CIRC.;;admnistracion@colegionutricionsf.org.ar;342;4122072;Norte
5424010000;COLEGIO DE TRADUCTORES 1§ CIRC.;30686993503;colegio@traductoresantafe.org.ar;0342;4565922;Norte
5426010000;COL. DE KINESIOLOGOS, F Y TF 1RA. CIRC.;30631267439;;342;4528425;Norte
5511040000;CTE DE CUENCA LOGRO¥O;;comitecuencalogronio@gmail.com;03491;15687062;Norte
5511070000;CTE DE CUENCA POZO BORRADO;33674337049;;03491;497036;Norte
5511090000;CTE DE CUENCA VILLA MINETTI;30674377203;comitecca02@hotmail.com;03491;15413793/496022;Norte
5606010000;CONSEJO ADM. HOSPITAL PROTOMEDICO;30678351357;hphospital@arnetbiz.com.ar;0342;4905700;Norte
5607010000;CONSEJO ADM. HOSPITAL ITURRASPE;;;;4575757 I 236 457520;Norte
5608010000;TUNEL SUBFLUVIAL S. BEGNIS - URANGA;;dptoliquidaciones@tunelsubfluvial.gov.ar;;;Norte
5609010000;CONSEJO ADM. LEY 4547;30707801340;consejoley4547@santafe.gov.ar;0342;4573700;Norte
5611010000;HOSPITAL SAYAGO;33678351429;administracion_sayago@santafe.gov.ar;0342;4579240;Norte
5614010000;NUEVO BANCO SANTA FE S.A.;30692432661;souzap@bancobsf.com.ar;0341;4294424;Norte
5710000000;LAB. PROD. DE FARMACOS MEDICINALES;30707618716;imantaras.lif@santafe.gov.ar;0342;4579231;Norte
5555555555;MI ORGANISMO DE PRUEBA;20249128342;javierfontanellaz@yahoo.com.ar;0342;232323;Norte
0080910000;JOSE M. ESTRADA;30674294596;spep8091@gmail.com;03562;477140;Norte
0013060000;LA INMACULADA;;sebastianboNo@colegioinmaculda.edu.ar;;;Norte
1114000200;Secretaria de Estado de la Energia;30712161384;SEC.ENERGIA@SANTAFE.GOV.AR;0342;4572190;Norte
5513014000;CTE. CUENCA LAGUNA SETUBAL;;;0342;4532712;Norte
2140200000;Colonia Teresa;;comunacoloniateresa@hotmail.com;03405;15688553;Norte
4070090000;Santa Fe Gas y Energias ReNovables;;sdonal@santafe.gov.ar;;;Norte
0031840000;San Francisco;30687023028;sec3184_santafe@santa.edu.ar;0342;451477;Norte
0031860000;Escuela 3186 Alberto Monti;;secundarioalbertomonti@gmail.com;0342;4842739;Norte
0031870000;Centro Educ. Jerarquicos Sec.;;secundario@jerarquicos.com;342;4504874;Norte
0041020000;UDA;;isp.uda.santafe@gmail.com;0342;4522841;Norte
0015100000;Jardin Concordia;30601652281;spep1258@gmail.com;03482;496310;Norte
1205200100;Mtrio. de Ambiente y Cambio Climatico;30715112945;privadamaycc@santafe.gob.ar;342;4579200;Norte
0031900000;Esc. La vuelta del Paraguayo;30714310263;bachirevuelto@gmail.com;342;5204146;Norte
0010020000;SAN CARLOS;30676927014;sancarlosadm@gmail.com;03476;422580;Sur
0010140000;MARIA AUXILIADORA;30676917221;mauxsue@gmail.com;0341;4214278;Sur
0010200000;NUESTRA SE¥ORA DE LOS ANGELES;30676924422;spep8027@gmail.com;0341;4250914;Sur
0010220000;SAN BARTOLOME;30529286135;colsanbartolomeadm@gmail.com;0341;4406268;Sur
0010230000;SANTA ROSA;30674772676;admin@santarosavt.com.ar;03462;421335;Sur
0010320000;LA ARGENTINA;20060688045;Prim1032_rosario@santafe.edu.ar;0341;4637147;Sur
0010390000;SAN FRANCISCO;;;03382;471419;Sur
0010440000;SANTA ISABEL;;escn1044@arnetbiz.com.ar;;;Sur
0010470000;SANTISIMO ROSARIO;30707914633;colsantrosariosueldos@hotmail.com;0341;4636761;Sur
0010480000;DANTE ALIGHIERI;30676919445;sueldos@danterosario.com.ar;0341;4488818;Sur
0010520000;NUESTRA SE¥ORA DE GUADALUPE;;nsguadalupeadm@hotmail.com;;;Sur
0010620000;NUESTRA SE¥ORA DEL PERPETUO SOCORRO;30673968704;nsdelps@futurnet.com.ar;03468;481018;Sur
0010630000;NUESTRA SE¥ORA DE LA MISERICORDIA;30676921210;admin-misericordia@fibertel.com.ar;0341;4488184;Sur
0010780000;DIVINo MAESTRO;30633357141;susanaabac@hotmail.com;03382;470033;Sur
0010830000;SANTA ROSA DE VITERBO;;colegiosantarosa1083@gmail.com;;;Sur
0010850000;SAGRADO CORAZON;30639404842;editardini@arnet.com.ar;3462;421174;Sur
0011040000;SANTA MONICA;30676927189;santamonica@arnet.com.ar;03476;425134;Sur
0011060000;NUESTRA SE¥ORA DE LOS MILAGROS;30676923434;prim1106_capitanbermudez@santafe.edu.ar;0341;4912632;Sur
0011100000;NUESTRA SE¥ORA DE LOS ANGELES;;esc1110@godata.com.ar;;;Sur
0011140000;NUESTRA SE¥ORA DEL ROSARIO;30674021115;prim1114_arequito@santafe.edu.ar;03464;471147;Sur
0011150000;SAN JOSE;30677509518;prim1115_rosario@santafe.edu.ar;0341;4324884;Sur
0011200000;SAN FRANCISCO DE ASIS;30680846045;sole.rp@hotmail.com;03465;470532;Sur
0011310000;JOSE RAZETTO;30673855861;irazetto@cdg.org.ar;03471;422812;Sur
0011420000;SAN JOSE;30674750877;prim1142_villacanas@santafe.edu.ar;03462;450566;Sur
0011460000;DINAD;30543517271;dinadrosario@arnet.com.ar;0341;440-0361;Sur
0011480000;MARCELO PAZ;30675029039;ivancamatsyasoc@hotmail.com;03460;496206;Sur
0011540000;NUESTRA SE¥ORA DE LA MEDALLA MILAGROSA;33676928249;quique@medallamilagrosa.edu.ar;0341;4546250;Sur
0011580000;SANTO TOMAS DE AQUINo;30677515895;administracion@stomas.redfasta.edu.ar;0341;4629050;Sur
0011630000;PADRE RAFAEL CANTILO;30540626215;epcantilo@citynet.net.ar;0341;4828725;Sur
0011750000;JUAN XXIII;30517995734;lcardinali@arnetbiz.com.ar;03465;15525019;Sur
0011820000;SAN LUIS GONZAGA;30676931860;slgonzaga@arnetbiz.vom.ar;0341;4390413;Sur
0011860000;NINo JESUS;30677513817;aliciafaleroni@hotmail.com;03460;470085;Sur
0011890000;ESCUELA GOETHE ARGENTINA;30529651372;administracion@goetherosario.org;0341;4263024;Sur
0011920000;JESUS DE NAZARET;30707841962;dortiz@jesusdenazaret.edu.ar;0341;4638986;Sur
0012060000;CANEA;;caparrozp@hotmail.com;;;Sur
0012210000;MARIA MADRE DE LA IGLESIA;30677513981;escuelammi1221@hotmail.com;341;4645589;Sur
0012330000;COLEGIO ESPANoL;30707919120;informes@colegioespaNolrosario.edu.ar;0341;4813134 - 4851894;Sur
0012460000;NUESTRA SE¥ORA DE LA MISERICORDIA;30676921385;admin-misericordia@fibertel.com.ar;0341;4488184;Sur
0012510000;COMPLEJ.INF.DR.GERMAN GMEINER;33685434119;;0341;4316515;Sur
0012550000;BAMBI;;cpnanamariabruna@hotmail.com;;;Sur
0012620000;SAN JOSE OBRERO;30689159318;sjo1262@gmail.com;0341;4549604;Sur
0012650000;LUIS RAVERA;30653541623;aprodece@colegiorosario.edu.ar;341;4821826;Sur
0012660000;SAGRADO CORAZON;30612191081;laualarcon@hotmail.com;0341;4487738;Sur
0012690000;DANTE ALIGHIERI;30676919755;sueldos@danterosario.com.ar;0341;4488818;Sur
0012700000;LA SALLE;;info@lasallerosario.edu.ar;;;Sur
0012710000;SAN LUIS GONZAGA;30676931930;jslgonzaga@arnetbiz.com.ar;0341;4390413;Sur
0012750000;SAGRADO CORAZON;30639567040;editardini@arnet.com.ar;3462;421174;Sur
0012770000;NUESTRA SE¥ORA DE LA GUARDIA;30677510915;prim1277_rosario@santafe.edu.ar;0341;4632084;Sur
0012920000;DANTE ALIGHIERI;30626909082;mauroserra@hotmail.com;03400;470007;Sur
0013000000;SANTA ROSA;30674772811;admin@santarosavt.com.ar;03462;421335;Sur
0013080000;VAMOS A JUGAR;30677437371;jardin1308_rosario@santafe.edu.ar;0341;4855875;Sur
0013090000;FUENTE DE VIDA;30640598464;elena@poudesyasociados.com.ar;0341;4575012;Sur
0013120000;NUESTRA SE¥ORA DEL ROSARIO;;rec_humaNosnsr@maristasrosario.org.ar;;;Sur
0013170000;GIUSEPPE GARIBALDI;30643398075;rosare38@gmail.com;0341;4326763;Sur
0013300000;CONNAR;30655700052;connar@fibertel.com.ar;0341;4852263;Sur
0013480000;DANTE ALIGHIERI;30673878969;admalighieri@gmail.com;03471;452876;Sur
0013600000;COMPLEJO EDUCATIVO DE ALBERDI;30676902798;marianadieguez@hotmail.com;0341;4542973;Sur
0013620000;SANTISIMO ROSARIO;30707914641;colsantrosariosueldos@hotmail.com;0341;4636761;Sur
0031790000;CRISTIANo REDENTOR SEC.;30708250194;sec3179_sanlorenzo@santafe.edu.ar;03476;431714;Sur
0013710000;COLEGIO DEL SOL;33643368469;stella1371@hotmail.com;0341;4373190;Sur
0013870000;MANUEL BELGRANo;30707869840;anghileri.mary@gmail.com;0341;4913750;Sur
0013880000;INST. EMILIO ORTIZ GROGNET;30649255926;grognetcolegio@hotmail.com.ar;341;4554375;Sur
0013910000;SAN BARTOLOME;30529286135;colsanbartolomeadm@gmail.com;0341;4406268;Sur
0014250000;NUESTRA SENoRA DE LA PAZ;33685524649;spep1425@gmail.com;0341;4921347;Sur
0014270000;SAN ISIDRO LABRADOR;30690906887;;0341;4316515;Sur
0014570000;COLEGIO ESPANoL;30707919147;informes@colegioespaNolrosario.edu.ar;0341;4813134 - 4851894;Sur
0014600000;JARDIN INF. JESUS DE NAZ;33707841929;dortiz@jesusdenazaret.edu.ar;0341;4638986;Sur
0014610000;JOAN MIRO;30707804919;ramiroinda@yahoo.com.ar;0341;4252308;Sur
0014630000;MADRE TERESA DE CALCUTA;30-67502095;madreteresa1463@gmail.com;0341;430-5680;Sur
0014660000;SOL DE FUNES;30708931116;stella1371@hotmail.com;0341;4931494;Sur
0014690000;SOL DE FUNES;30708931116;stella1371@hotmail.com;0341;4937272;Sur
0014890000;JARDIN ESC. GOETHE;30529651372;administracion@goetherosario.org;0341;4263024;Sur
0020090000;IMMANUEL KANT;30547191761;defkant@gmail.com;041;4909083 - INT 104;Sur
0020460000;JESUS DE NAZARET;30516692215;dortiz@jesusdenazaret.edu.ar;0341;4638986;Sur
0020590000;PBRO.JORGE R.ROSALES;30655709513;esctec_2059@yahoo.com.ar;02473;480143;Sur
0020610000;NAZARET;30676926573;tnf2061_rosario@santafe.edu.ar;0341;4371127;Sur
0020760000;E.E.S.P.I SAN FRANCISQUITO;30711226180;sec2076_rosario@santafe.edu.ar;0341;4324884;Sur
0030360000;MARIA MADRE DE LA IGLESIA;33677514049;sec3036_rosario@santafe.edu.ar;0341;4647478;Sur
0030370000;NATIVIDAD DEL SENoR;30710154259;eempi3037@yahoo.com.ar;0341;4559254;Sur
0030390000;COLEGIO PARQUE ESPA¥A;33708146299;admin@colegioparqueespana.edu.ar;0341;4215221;Sur
0030620000;COLEGIO DEL SOL;33643368469;stella1371@hotmail.com;0341;4399479;Sur
0030660000;SAN PABLO;30711389322;pavonpatricia@gmail.com;0341;4578901;Sur
0030780000;NEWELLS OLD BOYS;30526347419;LROMAGNoLI@NEWELLSOLDBOYS.COM.AR;0341;4811695;Sur
0030800000;DANTE ALIGHIERI;30626909082;serram349@gmail.com;03400;470007;Sur
0030880000;SAN BARTOLOME;30529286135;colsanbartolomeadm@gmail.com;0341;4406268;Sur
0030890000;PADRE JORGE BERTI;30690841602;sec3089_rosario@santafe.edu.ar;0341;4322776;Sur
0030960000;NICOLAS DE TOLENTINo;30690874977;csonzogni65@gmail.com;0341;4391212;Sur
0030990000;DANTE ALIGHIERI;30673878969;admalighieri@gmail.com;03471;452876;Sur
0031120000;SANTO TOMAS DE AQUINo;30707577165;fcosci@santotomas.redfasta.edu.ar;0341;4629050;Sur
0031130000;EMILIO ORTIZ GROGNET;30649255926;grognetcolegio@gmail.com.ar;341;4554375;Sur
0031210000;SOL DE FUNES;30708931116;stella1371@hotmail.com;0341;4931494;Sur
0031360000;SAN PEDRO JULIAN EYMARD;30711075506;epcantilo@citynet.net.ar;0341;4828725;Sur
0031490000;SANTA CLARA DE ASIS;30711011877;sec3149_villagdorgalvez@santafe.edu.ar;0341;3176575;Sur
0031530000;CENTRO EDUCATIVO DE ALBERDI;;marianadieguez@hotmail.com;;;Sur
0031570000;INST. ADVENTISTA CAP. BERMUDEZ;30707869840;anghileri.mary@gmail.com;0341;4913750;Sur
0031620000;NUESTRA SENoRA DE LA PAZ;30711070350;spep3162@gmail.com;0341;4921347;Sur
0031710000;SAN MIGUEL DE ARCANGEL;30711064776;escuela3171@hotmail.com;0341;4380086 - 4373179;Sur
0031740000;DANTE ALIGHIERI;30711346178;sueldos@danterosario.com.ar;0341;4488818;Sur
0031770000;MARIA AUXILIADORA;30676917221;mauxsue@gmail.com;0341;4214278;Sur
0040040000;VIRGEN DEL ROSARIO;30676931313;pablovalenta@gmail.com;341;4384694;Sur
0040050000;SANTISIMO ROSARIO;30707914684;colsantrosariosueldos@hotmail.com;0341;4636761;Sur
0040090000;INSTITUTO DE CIENCIAS COMERC.;30600437352;abaron@aderosario.com.ar;0341;4254644;Sur
0040140000;INSTITUTO SUP.DE COMP.ADMINIST;30677516644;spep4014@gmail.com;03476;428905;Sur
0040160000;HUMANITAS;30676926026;pablovalenta@gmail.com;341;4384694;Sur
0040280000;CARD.ANTONIO CAGGIANo;30676928932;pablovalenta@gmail.com;341;4384694;Sur
0040300000;ISEI;30658196630;f_otegui2005@hotmail.com;0341;4476072;Sur
0040400000;CENTRO ESTUDIOS BANCARIOS;30684722928;mmayer@ces.edu.ar;0341;4498206 - 4470964;Sur
0040480000;DE DISE¥O GRAFICO;30-64289447;superior4048_rosario@santafe.edu.ar;0341;4494955;Sur
0040510000;COMUN.VISUAL CTRO.DE IN.;30707019685;administracion@cvisual.edu.ar;0341;4252984;Sur
0040640000;TALLER ESC. AGENCIA (TEA);20121247004;stella1371@hotmail.com;0341;4350522;Sur
0040650000;PABLO MIRIZZI;27223795051;vmestudio@fibertel.com.ar;0341;4860993;Sur
0040680000;INSTITUTO PARQUE ESPA¥A;30708146265;admin@colegioparqueespana.edu.ar;0341;4215221;Sur
0040700000;INSTITUO DE EST. SUP. EN RR HH;30690885995;contable@ieserh.com.ar;0341;4496992;Sur
0040880000;INSTITUTO SUPERIOR DE MECANICA DENTAL;33709042969;cpn@cpnconsultores.com.ar;0341;4250480;Sur
0040910000;INST.SUP.PART. VINCULO;30684706612;garcialucrecia34@yahoo.com.ar;0341;4403687;Sur
0040940000;INSTITUTO SUPERIOR GATO DUMAS;30694805627;ggarcia@gatodumas.com;0341;4255052;Sur
0080040000;LICEO AVELLANEDA;30535673183;;0341;4481588;Sur
0080190000;SAGRADO CORAZON;30674772293;editardini@arnet.com.ar;3462;421174;Sur
0080320000;SANTA ROSA;30674772749;admin@santarosavt.com.ar;03462;421335;Sur
0080430000;ING.PEDRO CRISTIA-ZNoRTE-;30676926190;ciocca@citynet.net.ar;0341;4382849;Sur
0080530000;SANTISIMO ROSARIO;33707914659;colsantrosariosueldos@hotmail.com;0341;4636761;Sur
0080640000;LA INMACULADA;30680438508;sec8064_rosario@santafe.edu.ar;0341;4561301;Sur
0080660000;ZONA PARQUE;30535448430;info@escuelazonaparque.com;0341;4311597;Sur
0080830000;SAN CARLOS;30676916926;sancarlosadm@gmail.com;03476;422580;Sur
0080870000;NUESTRA SE¥ORA DE GUADALUPE;;nsguadalupeadm@hotmail.com;;;Sur
0040990000;INSTITUTO SINAPSIS;30710577567;info@institutosinapsis.edu.ar;0341;4241324;Sur
0080980000;WHEELWRIGHT;30538406992;escmedia_8098@yahoo.com.ar;02473;480143;Sur
0080990000;SAN FRANCISCO SOLANo;30611570550;sec8099_rosario@santafe.edu.ar;0341;4388732;Sur
0081290000;JOSE RAZZETO;30673855799;irazetto@dg.org.ar;03471;422812;Sur
0081540000;SANTA JUSTINA;30677518312;eempisantajustina@hotmail.com;03402;461246;Sur
0081630000;SAN JOSE;;secretaria8163@gmail.com;;;Sur
0081710000;NAZARET;33542047939;sec8171_funes@santafe.edu.ar;0341;4931737;Sur
0081730000;JUAN XXIII;30520070733;;03468;498039;Sur
0081800000;SAGRADA FAMILIA;33673971879;safacasilda@gmail.com;03464;422577;Sur
0081870000;COM.ALVEAR;33550760369;estudio.polinesi@gmail.com;0341;4924703;Sur
0081900000;NUESTRA SE¥ORA DE LOS MILAGROS;30676923299;sec8190_capitanbermudez@santafe.edu.ar;0341;4912632;Sur
0081990000;NUESTRA SE¥ORA DE LA GUARDIA;30677518487;sec8199_rosario@santafe.edu.ar;0341;4632084;Sur
0082220000;GOETHE;30529651372;administracion@goetherosario.org;0341;4263024;Sur
0082250000;SAN PATRICIO;30556014635;acsp@fibertel.com.ar;0341;4301775;Sur
0082280000;SANTA ISABEL DE HUNGRIA;30677509445;sec8228_rosario@santafe.edu.ar;0341;4318684;Sur
0082480000;ESC.FLIA.AGRICOLA;30642946273;efatotoras@yahoo.com.ar;03476;467050;Sur
0090060000;DANTE ALIGHIERI;30676919518;sueldos@danterosario.com.ar;0341;4488818;Sur
0090090000;S.I.B.DE LA SALLE;;info@lasallerosario.edu.ar;;;Sur
0090240000;INMAC.CONCEP.DE ADORATRICES;30676922063;adoratrices@arnetbiz.com.ar;0341;4257659;Sur
0090260000;MARIA AUXILIADORA;30676917221;mauxsue@gmail.com;0341;4214278;Sur
0090730000;JOSE MANUEL ESTRADA;30544894621;ise9073@gmail.com;03460;420121;Sur
0090880000;VIRGEN DE LA MERCED;30674777627;mlujandagostiNo@gmial.com;03465;423855;Sur
0091230000;SAN BARTOLOME;30529286135;colsanbartolomeadm@gmail.com;0341;4406268;Sur
0091260000;NUESTRA SE¥ORA DE LA MEDALLA MILAGROSA;33540432649;victor@medallamilagrosa.edu.ar;0341;4546250;Sur
0091560000;NUESTRA SE¥ORA DEL PERPETUO SOCORRO;30708189452;nsdelps@futurnet.com.ar;03468;481018- 481043;Sur
0092030000;CRUZ ROJA ARGENTINA;30546033925;andreabocchiocp@hotmail.com;03464;421103;Sur
0092460000;HOSPITAL OLIVEROS;30649752385;fundacioNoliveros@cosolnet.com.ar;03476;498835;Sur
2010200200;BOUQUET;30-67383986;comunadebouquet@gmail.com;03471;496380;Sur
2010300100;LAS PAREJAS;33673852969;personal@lasparejas.gov.ar;03471;471217;Sur
2010400100;LAS ROSAS;30-65486526;rrhh@lasrosas.gob.ar;03471;451001;Sur
2010500200;MONTES DE OCA;;comunademontesdeoca@hotmail.com.ar;03471;495072/474;Sur
2010600200;TORTUGAS;;comutor@hotmail.com;03471;494186;Sur
2020100200;AREQUITO;;info@comunaarequito.gov.ar;03464;471201/106;Sur
2020200200;ARTEAGA;;info@arteaga.gov.ar;03467;450191/922;Sur
2020300200;BERABEVU;;info@comunaberabebu.com.ar;03465;494225/396;Sur
2020400200;BIGAND;30677475486;elba_ana2008@hotmail.com;03464;461015-461607;Sur
2020500200;CHABAS;30999080126;administracion@chabas.gov.ar;03464;480240/264/573;Sur
2020600200;CHANAR LADEADO;33999128489;tesoreria@futurnet.com.ar;03468;481221/256/482265;Sur
2020700200;GODEKEN;30999131316;cgodeken@futurnet.com.ar;03465;498127;Sur
2020800200;LOS MOLINoS;30673973619;comunalosmoliNos@dat1.net.ar;03464;495106/058;Sur
2020900200;LOS QUIRQUINCHOS;33656693679;comunalosquirquinchos@hotmail.com.ar;03465;496035/076;Sur
2021000200;SAN JOSE DE LA ESQUINA;;comunasanjose@godata.com.ar;03467;461015;Sur
2021100200;SANFORD;;comunasandford@dat1.net.ar;03464;496399/135/146;Sur
2021200200;VILLADA;;comunadevillada@knett.com.ar;03465;491014/030;Sur
2040000000;GENERAL GELLY;;comunagelly@gmail.com;02477;490002//099;Sur
2040010200;LA VANGUARDIA;;comuna@comunlavanguardia.com.ar;03460;493078/110;Sur
2040100200;ALCORTA;30677482202;contaduria.alcorta@alconet.com.ar;03465;470201;Sur
2040200200;BOMBAL;30651166272;bombalcomuna@gmail.com;03465;497028;Sur
2040300200;CANADA RICA;;cdarica@coopcdarica.com.ar;03460;499151/499038;Sur
2040400200;CEPEDA;;comuna_cepeda@hotmail.com;03460;491855;Sur
2040500200;EMPALME VILLA CONSTITUCION;30999073235;comuna@empalmevillaconstitución.gob.ar;03400;493160/260;Sur
2040600200;GODOY;;comunadegodoy@lanttel.com.ar;03460;497020/247;Sur
2040800200;JUAN B. MOLINA;30999129850;comunajbmolina@coopjbmolina.com.ar;03460;498201;Sur
2040900200;JUNCAL;;comunadejuncal@icpaz.com.ar;02473;492279/392;Sur
2041000200;MAXIMO PAZ;;comunademaximopaz@gmail.com;03460;496005/380;Sur
2041100200;PAVON;;comunadepavon@hotmail.com;03400;490148/38;Sur
2041200200;PAVON ARRIBA;30680835191;pavonarribacomuna@yahoo.com.ar;03469;491004/258;Sur
2041300200;PEYRANo;30658825468;comuna.peyraNo@gmail.com;03460;470331/101;Sur
2041400200;RUEDA;;comunarueda@steel.com.ar;03400;496020/084/173;Sur
2041500200;SANTA TERESA;30656272682;comunasantateresa@outlook.com;03460;420001/096;Sur
2041600200;SARGENTO CABRAL;;comunsgtocabral@gmail.com;03460;491077/018;Sur
2041700200;THEOBALD;30654751338;comunatheobald@intercom.com.ar;03400;491812;Sur
2060100200;AARON CASTELLANoS;;comunaaaroncastellaNos@arnet.com.ar;03382;498019-498010 (fax);Sur
2060200200;AMENABAR;;comunaamenabar@hotmail.com;03382;492251;Sur
2060300200;CAFFERATA;30639505533;secretariadegobcaf@gmail.com.ar;03468;498038/301;Sur
2060400200;CANADA DEL UCLE;33650097349;comunadelucle@coopucle.com.ar;03465;492240;Sur
2060500200;CARRERAS;30674775713;comunadecarreras@gmail.com;03465;490106 - 490388;Sur
2060600200;CHAPUY;;comunachapuy@gmail.com;03462;494022/033;Sur
2060700200;CHOVET;;comunadechovet@gmail.com;03465;493105/332/167;Sur
2060800200;COLONIA CHRISTOPHERSEN;30660910359;comuchristophersen@hotmail.com;03462;485019;Sur
2060900200;DIEGO DE ALVEAR;30674767141;COMUNADA@DALVEAR.COM.AR;03382;493123-493004;Sur
2061000200;ELORTONDO;30639331853;comunadeelortondo@gmail.com;03462;470002/470130;Sur
2061100100;FIRMAT;30999043484;municipalidad@firmat.gov.ar;03465;423328;Sur
2061200200;HUGHES;30999009197;COMUNADEHUGHES@OUTLOOK.ES;02473;491001/216;Sur
2061300200;LA CHISPA;;comunadelachispa@arnet.com.ar;03462;487061;Sur
2061400200;LABORDEBOY;30674775578;comunalabordeboy@cooplab.com.ar;03465;495257/431;Sur
2061500200;LAZZARINo;;comunadelazzariNo@gmail.com;03382;492035/492317;Sur
2061600200;MAGGIOLO;30639506076;comaggiolo@enredes.com.ar;03462;492021/168;Sur
2061700200;MARIA TERESA;;comunamt@enredes.com.ar;03462;480003/300;Sur
